ip_address,country_name,abuse_score,attack_categories,total_reports,isp,is_tor,last_reported_at
195.178.110.101,Andorra,100,"DDoS Attack, Web Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",2752,TECHOFF SRV LIMITED,False,2026-07-31
69.5.169.60,Germany,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3493,Infrawatch Limited,False,2026-07-31
69.5.169.95,Germany,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3459,Infrawatch Limited,False,2026-07-31
95.255.158.96,Italy,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse, IoT Targeted",1791,Telecom Italia S.p.A.,False,2026-07-31
45.84.107.198,Sweden,100,"DDoS Attack, Phishing, Open Proxy, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",2183,QuxLabs AB,True,2026-07-31
46.6.127.33,Spain,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",1138,Xfera Moviles SA / Yoigo,False,2026-07-31
185.223.235.9,Netherlands,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3180,Infrawatch Limited,False,2026-07-31
217.182.253.249,France,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, SSH Abuse, IoT Targeted",1031,OVH SAS,False,2026-07-31
193.176.31.154,Netherlands,100,"DDoS Attack, Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",4475,Infrawatch Limited,False,2026-07-31
193.163.125.98,United Kingdom,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",11639,Driftnet Ltd,False,2026-07-31
94.154.43.66,Netherlands,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",3880,Storm Industries LLC,False,2026-07-31
91.92.42.34,Netherlands,100,"DNS Compromise, DNS Poisoning, DDoS Attack, Ping of Death, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",3722,TechTies Inc.,False,2026-07-31
78.128.114.166,Bulgaria,100,"Port Scan, Hacking, Brute-Force, Web App Attack",4275,Tamatiya EOOD,False,2026-07-31
207.180.215.239,France,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",126,Contabo GmbH,False,2026-07-31
192.253.248.215,United Kingdom,100,"Port Scan, Brute-Force, Web App Attack, SSH Abuse",1150,Secure Internet LLC (UK),False,2026-07-31
54.38.241.200,France,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse, IoT Targeted",4673,OVH SAS,False,2026-07-31
5.226.140.85,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",1047,Infrawatch Limited,False,2026-07-31
193.124.20.232,Germany,100,"DNS Poisoning, DDoS Attack, Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3595,Infrawatch Limited,False,2026-07-31
213.209.159.108,Germany,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",18687,Feo Prest SRL,False,2026-07-31
45.133.173.131,United Kingdom,100,"DDoS Attack, Ping of Death, Fraud VoIP, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",111,Internet Utilities Europe and Asia Limited,False,2026-07-31
20.215.191.139,Poland,100,"DDoS Attack, Phishing, Web Spam, Blog Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",263,Microsoft Corporation,False,2026-07-31
187.33.159.66,Spain,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",296,CLOUDI NEXTGEN SL,False,2026-07-31
5.252.83.85,United Kingdom,100,"DDoS Attack, Ping of Death, Phishing, Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",631,Internet Utilities Europe and Asia Limited,False,2026-07-31
51.158.205.203,Netherlands,100,"DNS Compromise, DNS Poisoning, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",35812,"Scaleway - Amsterdam, Netherlands",False,2026-07-31
172.213.232.128,Italy,100,"DDoS Attack, Web Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",236,Microsoft Limited,False,2026-07-31
85.217.140.38,France,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",12646,NL MODAT,False,2026-07-31
194.165.16.165,Lithuania,100,"DDoS Attack, Email Spam, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",11622,Flyservers S.A.,False,2026-07-31
91.92.40.66,Netherlands,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force",2588,TechTies Inc.,False,2026-07-31
178.185.223.124,Russia,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, IoT Targeted",645,OJSC Sibirtelecom,False,2026-07-31
91.92.47.117,Netherlands,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",2878,TechTies Inc.,False,2026-07-31
172.94.9.231,United Kingdom,100,"Phishing, Fraud VoIP, Open Proxy, Web Spam, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",260,Secure Internet LLC (UK),False,2026-07-31
64.89.163.146,Germany,100,"DDoS Attack, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host",1996,Meowcore Softworks LLC,False,2026-07-31
171.25.158.68,Sweden,100,"DNS Compromise, DNS Poisoning, DDoS Attack, Ping of Death, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",15060,Vaxjo NET C2IP,False,2026-07-31
8.208.44.152,United Kingdom,100,"DDoS Attack, FTP Brute-Force, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse, IoT Targeted",1382,Aliyun Computing Co.LTD,False,2026-07-31
81.19.216.122,Netherlands,100,"Port Scan, Hacking, Brute-Force, Web App Attack",2698,Infrawatch Limited,False,2026-07-31
157.173.104.13,France,100,"Phishing, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",707,Contabo GmbH,False,2026-07-31
155.4.245.222,Sweden,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",20392,"Bahnhof AB, Sweden",False,2026-07-31
45.156.87.253,Netherlands,100,"DNS Compromise, DNS Poisoning, DDoS Attack, Ping of Death, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",10914,TechTies Inc.,False,2026-07-31
195.3.220.12,Poland,100,"Fraud VoIP, Email Spam, Port Scan, Hacking, Brute-Force, SSH Abuse",33,MEVSPACE sp. z o.o.,False,2026-07-31
193.176.31.245,Netherlands,100,"DNS Compromise, DNS Poisoning, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, SSH Abuse",3024,Infrawatch Limited,False,2026-07-31
8.209.80.8,Germany,100,"Fraud VoIP, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",953,Alibaba Cloud (Singapore) Private Limited,False,2026-07-31
94.228.192.82,Russia,100,"Port Scan, Brute-Force, SSH Abuse",45,Uniontel infrastructure net,False,2026-07-31
194.88.98.123,Germany,100,"DDoS Attack, Fraud VoIP, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, IoT Targeted",3493,Infrawatch Limited,False,2026-07-31
188.240.59.20,United Kingdom,100,"DDoS Attack, Ping of Death, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",1749,Infrawatch Limited,False,2026-07-31
193.32.209.235,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",2885,Infrawatch Limited,False,2026-07-31
195.161.41.69,Russia,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",708,Avguro Technologies Ltd. Hosting service provider,False,2026-07-31
152.53.148.66,Germany,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",3680,Anexia Holding GmbH,False,2026-07-31
88.205.172.170,Russia,100,"Port Scan, Hacking, Brute-Force, SSH Abuse",11384,Dynamic distribution IP's for broadband services,False,2026-07-31
213.209.159.225,Germany,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, SSH Abuse",25717,Feo Prest SRL,False,2026-07-31
158.255.74.102,Germany,100,"FTP Brute-Force, Port Scan, Brute-Force, Web App Attack, SSH Abuse",167,Vandad Vira Hooman LLC,False,2026-07-31
104.28.211.188,France,100,"Web Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1013,"Cloudflare, Inc.",False,2026-07-31
91.92.42.52,Netherlands,100,"Port Scan, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2675,TechTies Inc.,False,2026-07-31
85.204.70.106,France,100,"Web Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1994,Hydra Communications Ltd,False,2026-07-31
85.217.140.24,France,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",12095,NL MODAT,False,2026-07-31
89.21.67.177,Netherlands,100,"DDoS Attack, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2620,Infrawatch Limited,False,2026-07-31
77.165.10.228,Netherlands,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",174,KPN B.V.,False,2026-07-31
45.153.34.41,Netherlands,100,"FTP Brute-Force, VPN IP, Port Scan, Hacking, Brute-Force, SSH Abuse",1947,TechTies Inc.,False,2026-07-31
69.5.169.14,Germany,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3626,Infrawatch Limited,False,2026-07-31
79.72.57.232,Spain,100,"DDoS Attack, FTP Brute-Force, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse, IoT Targeted",2023,Oracle Svenska AB,False,2026-07-31
4.211.84.189,France,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",28509,Microsoft Corporation,False,2026-07-31
51.120.79.193,Norway,100,"DDoS Attack, Web Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1062,Microsoft Limited,False,2026-07-31
151.243.11.232,Germany,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack",2302,LLC VASH KREDIT BANK,False,2026-07-31
94.154.43.184,Netherlands,100,"DDoS Attack, Web Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1557,Storm Industries LLC,False,2026-07-31
69.5.169.51,Germany,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",3820,Infrawatch Limited,False,2026-07-31
81.19.216.71,Netherlands,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2018,Infrawatch Limited,False,2026-07-31
87.117.32.22,Russia,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",4337,OJSC Rostelecom Macroregional Branch South,False,2026-07-31
2.57.17.141,United Kingdom,100,"Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack",551,Internet Utilities Europe and Asia Limited,False,2026-07-31
152.53.181.248,Germany,100,"Port Scan, Brute-Force, SSH Abuse",50,netcup GmbH,False,2026-07-31
151.0.154.194,Italy,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",1095,Fastweb SpA,False,2026-07-31
81.19.216.101,Netherlands,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2252,Infrawatch Limited,False,2026-07-31
94.154.43.188,Netherlands,100,"Web Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1611,Storm Industries LLC,False,2026-07-31
195.178.110.135,Andorra,100,"DDoS Attack, Web Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",2285,TECHOFF SRV LIMITED,False,2026-07-31
188.240.59.13,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",2034,Infrawatch Limited,False,2026-07-31
188.240.59.15,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2901,Infrawatch Limited,False,2026-07-31
167.172.189.210,Germany,100,"Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",23,"DigitalOcean, LLC",False,2026-07-31
193.176.31.208,Netherlands,100,"DDoS Attack, Ping of Death, Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2169,Infrawatch Limited,False,2026-07-31
212.3.155.8,Russia,100,"Port Scan, Brute-Force, SSH Abuse",2548,"OJSC Rostelecom, Smolensk branch",False,2026-07-31
171.25.158.50,Sweden,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",843,Vaxjo NET C2IP,True,2026-07-31
185.223.235.54,Netherlands,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",2813,Infrawatch Limited,False,2026-07-31
89.32.41.178,Romania,100,"DDoS Attack, Phishing, Fraud VoIP, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",76,S.C. HOSTMAZE INC SRL-D,False,2026-07-31
2.57.17.4,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",374,Internet Utilities Europe and Asia Limited,False,2026-07-31
37.10.113.211,United Kingdom,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host",5797,Infrawatch Limited,False,2026-07-31
178.104.212.18,Germany,100,"Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",506,Hetzner Online GmbH,False,2026-07-31
178.209.97.14,Russia,100,"Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",1702,OOO WestCall Ltd.,False,2026-07-31
134.122.93.100,Germany,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",5706,"DigitalOcean, LLC",False,2026-07-31
45.82.76.110,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",6083,Detai Prosperous Technologies Limited,False,2026-07-31
194.187.176.90,Germany,100,"DDoS Attack, Ping of Death, Fraud VoIP, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",610,Alpha Strike Labs GmbH,False,2026-07-31
195.230.103.250,Germany,100,"Fraud VoIP, Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3780,about-asi.recordedfuture.com,False,2026-07-31
89.21.67.170,Netherlands,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",2737,Infrawatch Limited,False,2026-07-31
89.37.172.152,United Kingdom,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2557,Infrawatch Limited,False,2026-07-31
185.223.235.61,Netherlands,100,"DDoS Attack, FTP Brute-Force, Port Scan, Hacking, Brute-Force, SSH Abuse",2704,Infrawatch Limited,False,2026-07-31
31.76.28.231,Germany,100,"DDoS Attack, Ping of Death, Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse, IoT Targeted",150,play2go.cloud - Cheap and reliable hosting,False,2026-07-31
89.37.172.154,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2702,Infrawatch Limited,False,2026-07-31
5.226.140.55,United Kingdom,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",1210,Infrawatch Limited,False,2026-07-31
178.140.129.139,Russia,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",345,PJSC Rostelecom,False,2026-07-31
194.50.235.133,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",3239,Infrawatch Limited,False,2026-07-31
194.50.235.142,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",3627,Infrawatch Limited,False,2026-07-31
93.152.221.125,Germany,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",176,TechTies Inc.,False,2026-07-31
31.14.254.4,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",1868,Infrawatch Limited,False,2026-07-31
172.213.208.20,Italy,100,"DDoS Attack, Web Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",949,Microsoft Limited,False,2026-07-31
158.158.32.229,Spain,100,"DNS Compromise, DDoS Attack, Web Spam, Port Scan, Hacking, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",908,Microsoft Singapore Pte. Ltd.,False,2026-07-31
151.243.150.23,Germany,100,"DDoS Attack, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",1799,DEDIK SERVICES LIMITED,False,2026-07-31
45.153.34.161,Netherlands,100,"Port Scan, Hacking, Brute-Force, SSH Abuse",3932,TechTies Inc.,False,2026-07-31
158.158.105.63,Spain,100,"DDoS Attack, Web Spam, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",474,Microsoft Singapore Pte. Ltd.,False,2026-07-31
20.251.58.190,Norway,100,"DNS Compromise, DNS Poisoning, DDoS Attack, FTP Brute-Force, Ping of Death, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",674,Microsoft Corporation,False,2026-07-31
151.243.150.222,Germany,100,"DDoS Attack, Phishing, Web Spam, Blog Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1277,DEDIK SERVICES LIMITED,False,2026-07-31
193.32.209.252,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",3349,Infrawatch Limited,False,2026-07-31
2.57.17.209,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",191,Internet Utilities Europe and Asia Limited,False,2026-07-31
160.119.76.64,Netherlands,100,"Phishing, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",2785,HostUS Solutions LLC,False,2026-07-31
176.65.148.216,Netherlands,100,"Port Scan, Hacking, Brute-Force, Exploited Host",5818,Pfcloud UG,False,2026-07-31
161.35.198.220,Germany,100,"DDoS Attack, Email Spam, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",176,"DigitalOcean, LLC",False,2026-07-31
109.194.108.203,Russia,100,"DDoS Attack, FTP Brute-Force, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse, IoT Targeted",3879,JSC ER-Telecom Holding Yoshkar-Ola branch,False,2026-07-31
45.133.173.64,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",521,Internet Utilities Europe and Asia Limited,False,2026-07-31
164.90.214.253,Germany,100,"Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",30,"DigitalOcean, LLC",False,2026-07-31
176.65.148.242,Netherlands,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",8495,Pfcloud UG,False,2026-07-31
5.182.83.231,Spain,100,"DDoS Attack, Ping of Death, Web Spam, Email Spam, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",48041,"AVATEL TELECOM, SA",False,2026-07-31
94.154.43.185,Netherlands,100,"Web Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1588,Storm Industries LLC,False,2026-07-31
94.244.77.5,Lithuania,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",1397,UAB Kauno interneto sistemos,False,2026-07-31
87.106.47.28,France,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",3077,IONOS SE,False,2026-07-31
45.156.87.254,Netherlands,100,"Port Scan, Hacking, Brute-Force, SSH Abuse",11520,TechTies Inc.,False,2026-07-31
64.89.163.79,Germany,100,"Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",1659,Meowcore Softworks LLC,False,2026-07-31
69.5.169.231,Germany,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",4006,Infrawatch Limited,False,2026-07-31
185.220.101.34,Germany,100,"Fraud Orders, DDoS Attack, Phishing, Web Spam, Email Spam, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",657,Network for Tor-Exit traffic.,True,2026-07-31
213.209.159.241,Germany,100,"DDoS Attack, FTP Brute-Force, Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",19783,Feo Prest SRL,False,2026-07-31
51.195.149.120,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",4648,OVH Ltd,False,2026-07-31
82.102.18.188,France,100,"Web Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1808,M247 LTD Paris Infrastructure,False,2026-07-31
209.99.184.143,Switzerland,100,"Brute-Force, Web App Attack, SSH Abuse",7790,SKN Subnet & Telecom Ltd,False,2026-07-31
85.217.140.54,France,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",4807,NL MODAT,False,2026-07-31
46.232.235.4,Germany,100,"DDoS Attack, Web Spam, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",49,NextServ LLC,False,2026-07-31
2.57.17.104,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",306,Internet Utilities Europe and Asia Limited,False,2026-07-31
83.147.29.150,United Kingdom,100,"DDoS Attack, Web Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",88,Internet Utilities Europe and Asia Limited,False,2026-07-31
64.89.161.82,Luxembourg,100,"Web Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",737,Ghosty Networks LLC,False,2026-07-31
45.133.173.65,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",542,Internet Utilities Europe and Asia Limited,False,2026-07-31
193.124.20.243,Germany,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",6450,Infrawatch Limited,False,2026-07-31
93.96.188.226,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse, IoT Targeted",106,Sky UK Limited,False,2026-07-31
5.181.85.100,Ukraine,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",917,Pitline Ltd,False,2026-07-31
35.246.80.146,United Kingdom,100,"Port Scan, Hacking, Brute-Force, SSH Abuse",2750,Google LLC,False,2026-07-31
45.156.87.127,Netherlands,100,"Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",20021,TechTies Inc.,False,2026-07-31
213.166.84.44,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",3472,Infrawatch Limited,False,2026-07-31
193.124.20.248,Germany,100,"DDoS Attack, Phishing, Web Spam, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",6660,Infrawatch Limited,False,2026-07-31
89.37.172.140,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3502,Infrawatch Limited,False,2026-07-31
51.68.111.204,France,100,"DDoS Attack, Open Proxy, Web Spam, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",1831,OVH SAS,False,2026-07-31
185.242.226.63,Netherlands,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",1552,HostUS Solutions LLC,False,2026-07-31
109.91.4.177,Germany,100,"Hacking, Brute-Force, Web App Attack, SSH Abuse, IoT Targeted",17056,Vodafone West GmbH,False,2026-07-31
69.5.169.36,Germany,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, IoT Targeted",3162,Infrawatch Limited,False,2026-07-31
80.94.92.156,Netherlands,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",5569,TECHOFF SRV LIMITED,False,2026-07-31
139.59.208.225,Germany,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",3384,"DigitalOcean, LLC",False,2026-07-31
185.246.188.73,Netherlands,100,"DDoS Attack, Phishing, Web Spam, Email Spam, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",908,FlokiNET ehf,True,2026-07-31
176.65.148.136,Netherlands,100,Port Scan,11458,Pfcloud UG,False,2026-07-31
83.239.84.130,Russia,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",5551,OJSC Rostelecom Macroregional Branch South,False,2026-07-31
193.124.20.246,Germany,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",6456,Infrawatch Limited,False,2026-07-31
4.231.96.134,Netherlands,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Brute-Force, SSH Abuse, IoT Targeted",677,Microsoft Corporation,False,2026-07-31
45.82.76.121,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",6104,Detai Prosperous Technologies Limited,False,2026-07-31
